Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	enr	idx_ROC
4160	ENSG00000130726	protein_coding	TRIM28	19	ENSP00000253024	202	3958
4161	ENSG00000189334	protein_coding	S100A14	1	ENSP00000357691	202	3959
4162	ENSG00000163584	protein_coding	RPL22L1	3	ENSP00000346080	202	3960
4163	ENSG00000156486	protein_coding	KCNS2	8	ENSP00000287042	202	3961
4164	ENSG00000173085	protein_coding	COQ2	4	ENSP00000310873	202	3962
4165	ENSG00000146858	protein_coding	ZC3HAV1L	7	ENSP00000275766	202	3963
4166	ENSG00000147894	protein_coding	C9orf72	9	ENSP00000482753	202	3964
4167	ENSG00000175262	protein_coding	C1orf127	1	ENSP00000366203	202	3965
4168	ENSG00000089737	protein_coding	DDX24	14	ENSP00000481495	202	3966
4169	ENSG00000175073	protein_coding	VCPIP1	8	ENSP00000309031	202	3967
4170	ENSG00000107566	protein_coding	ERLIN1	10	ENSP00000410964	202	3968
4171	ENSG00000173456	protein_coding	RNF26	11	ENSP00000312439	202	3969
4172	ENSG00000124659	protein_coding	TBCC	6	ENSP00000361967	202	3970
4173	ENSG00000176438	protein_coding	SYNE3	14	ENSP00000334308	202	3971
4174	ENSG00000135925	protein_coding	WNT10A	2	ENSP00000258411	202	3972
4175	ENSG00000197780	protein_coding	TAF13	1	ENSP00000355051	202	3973
4176	ENSG00000171488	protein_coding	LRRC8C	1	ENSP00000359483	202	3974
4177	ENSG00000163132	protein_coding	MSX1	4	ENSP00000372170	202	3975
4178	ENSG00000118523	protein_coding	CCN2	6	ENSP00000356954	202	3976
4179	ENSG00000102401	protein_coding	ARMCX3	X	ENSP00000340672	202	3977
4180	ENSG00000179954	protein_coding	SSC5D	19	ENSP00000374274	202	3978
4181	ENSG00000120800	protein_coding	UTP20	12	ENSP00000261637	202	3979
4182	ENSG00000120705	protein_coding	ETF1	5	ENSP00000353741	202	3980
4183	ENSG00000125459	protein_coding	MSTO1	1	ENSP00000245564	202	3981
4184	ENSG00000188001	protein_coding	TPRG1	3	ENSP00000341031	202	3982
4185	ENSG00000179134	protein_coding	SAMD4B	19	ENSP00000317224	202	3983
4186	ENSG00000108010	protein_coding	GLRX3	10	ENSP00000357633	202	3984
4187	ENSG00000070367	protein_coding	EXOC5	14	ENSP00000484855	202	3985
4188	ENSG00000147010	protein_coding	SH3KBP1	X	ENSP00000380921	202	3986
4189	ENSG00000168906	protein_coding	MAT2A	2	ENSP00000303147	202	3987
4190	ENSG00000198912	protein_coding	C1orf174	1	ENSP00000355306	202	3988
4191	ENSG00000107862	protein_coding	GBF1	10	ENSP00000359000	202	3989
4192	ENSG00000173530	protein_coding	TNFRSF10D	8	ENSP00000310263	202	3990
4193	ENSG00000174177	protein_coding	CTU2	16	ENSP00000388320	202	3991
4194	ENSG00000058063	protein_coding	ATP11B	3	ENSP00000321195	202	3992
4195	ENSG00000178252	protein_coding	WDR6	3	ENSP00000378857	202	3993
4196	ENSG00000031003	protein_coding	FAM13B	5	ENSP00000033079	202	3994
4197	ENSG00000099260	protein_coding	PALMD	1	ENSP00000263174	202	3995
4198	ENSG00000163817	protein_coding	SLC6A20	3	ENSP00000346298	202	3996
4199	ENSG00000169397	protein_coding	RNASE3	14	ENSP00000302324	203	3996
4200	ENSG00000133657	protein_coding	ATP13A3	3	ENSP00000416508	203	3997
4201	ENSG00000162706	protein_coding	CADM3	1	ENSP00000357106	203	3998
4202	ENSG00000111087	protein_coding	GLI1	12	ENSP00000228682	203	3999
4203	ENSG00000156671	protein_coding	SAMD8	10	ENSP00000438042	203	4000
4204	ENSG00000090674	protein_coding	MCOLN1	19	ENSP00000264079	203	4001
4205	ENSG00000161031	protein_coding	PGLYRP2	19	ENSP00000345968	203	4002
4206	ENSG00000124466	protein_coding	LYPD3	19	ENSP00000244333	203	4003
4207	ENSG00000166881	protein_coding	NEMP1	12	ENSP00000300128	203	4004
4208	ENSG00000172867	protein_coding	KRT2	12	ENSP00000310861	203	4005
4209	ENSG00000115977	protein_coding	AAK1	2	ENSP00000386456	203	4006
4210	ENSG00000167770	protein_coding	OTUB1	11	ENSP00000444357	203	4007
4211	ENSG00000177045	protein_coding	SIX5	19	ENSP00000316842	203	4008
4212	ENSG00000115226	protein_coding	FNDC4	2	ENSP00000264703	203	4009
4213	ENSG00000131748	protein_coding	STARD3	17	ENSP00000337446	203	4010
4214	ENSG00000151576	protein_coding	QTRT2	3	ENSP00000420682	203	4011
4215	ENSG00000105321	protein_coding	CCDC9	19	ENSP00000221922	203	4012
4216	ENSG00000121289	protein_coding	CEP89	19	ENSP00000306105	203	4013
4217	ENSG00000104973	protein_coding	MED25	19	ENSP00000326767	203	4014
4218	ENSG00000131126	protein_coding	TEX101	19	ENSP00000472308	203	4015
4219	ENSG00000103355	protein_coding	PRSS33	16	ENSP00000293851	203	4016
4220	ENSG00000110090	protein_coding	CPT1A	11	ENSP00000265641	203	4017
4221	ENSG00000104064	protein_coding	GABPB1	15	ENSP00000220429	203	4018
4222	ENSG00000165501	protein_coding	LRR1	14	ENSP00000298288	203	4019
4223	ENSG00000171916	protein_coding	LGALS9C	17	ENSP00000329932	203	4020
4224	ENSG00000185803	protein_coding	SLC52A2	8	ENSP00000436768	203	4021
4225	ENSG00000125656	protein_coding	CLPP	19	ENSP00000245816	203	4022
4226	ENSG00000177192	protein_coding	PUS1	12	ENSP00000365837	203	4023
4227	ENSG00000124212	protein_coding	PTGIS	20	ENSP00000244043	203	4024
4228	ENSG00000138074	protein_coding	SLC5A6	2	ENSP00000310208	203	4025
4229	ENSG00000187514	protein_coding	PTMA	2	ENSP00000344547	203	4026
4230	ENSG00000100726	protein_coding	TELO2	16	ENSP00000262319	203	4027
4231	ENSG00000108244	protein_coding	KRT23	17	ENSP00000209718	203	4028
4232	ENSG00000174780	protein_coding	SRP72	4	ENSP00000342181	203	4029
4233	ENSG00000142303	protein_coding	ADAMTS10	19	ENSP00000270328	203	4030
4234	ENSG00000072840	protein_coding	EVC	4	ENSP00000264956	203	4031
4235	ENSG00000047315	protein_coding	POLR2B	4	ENSP00000370625	203	4032
4236	ENSG00000124160	protein_coding	NCOA5	20	ENSP00000290231	203	4033
4237	ENSG00000163866	protein_coding	SMIM12	1	ENSP00000428585	203	4034
4238	ENSG00000106829	protein_coding	TLE4	9	ENSP00000365720	203	4035
4239	ENSG00000182220	protein_coding	ATP6AP2	X	ENSP00000367697	203	4036
4240	ENSG00000174749	protein_coding	FAM241A	4	ENSP00000310182	203	4037
4241	ENSG00000174307	protein_coding	PHLDA3	1	ENSP00000356280	203	4038
4242	ENSG00000151465	protein_coding	CDC123	10	ENSP00000281141	203	4039
4243	ENSG00000074266	protein_coding	EED	11	ENSP00000263360	203	4040
4244	ENSG00000254093	protein_coding	PINX1	8	ENSP00000318966	203	4041
4245	ENSG00000159256	protein_coding	MORC3	21	ENSP00000383333	203	4042
4246	ENSG00000164104	protein_coding	HMGB2	4	ENSP00000296503	203	4043
4247	ENSG00000144354	protein_coding	CDCA7	2	ENSP00000306968	203	4044
4248	ENSG00000109103	protein_coding	UNC119	17	ENSP00000337040	203	4045
4249	ENSG00000141012	protein_coding	GALNS	16	ENSP00000268695	203	4046
4250	ENSG00000009954	protein_coding	BAZ1B	7	ENSP00000342434	203	4047
4251	ENSG00000006634	protein_coding	DBF4	7	ENSP00000265728	203	4048
4252	ENSG00000109065	protein_coding	NAT9	17	ENSP00000350467	203	4049
4253	ENSG00000149256	protein_coding	TENM4	11	ENSP00000278550	203	4050
4254	ENSG00000165916	protein_coding	PSMC3	11	ENSP00000481029	203	4051
4255	ENSG00000091732	protein_coding	ZC3HC1	7	ENSP00000351052	203	4052
4256	ENSG00000175324	protein_coding	LSM1	8	ENSP00000310596	203	4053
4257	ENSG00000271601	protein_coding	LIX1L	1	ENSP00000474487	203	4054
4258	ENSG00000136688	protein_coding	IL36G	2	ENSP00000259205	203	4055
4259	ENSG00000123700	protein_coding	KCNJ2	17	ENSP00000243457	204	4055
4260	ENSG00000205038	protein_coding	PKHD1L1	8	ENSP00000367655	204	4056
4261	ENSG00000085733	protein_coding	CTTN	11	ENSP00000365745	204	4057
4262	ENSG00000167100	protein_coding	SAMD14	17	ENSP00000424474	204	4058
4263	ENSG00000159140	protein_coding	SON	21	ENSP00000348984	204	4059
4264	ENSG00000123908	protein_coding	AGO2	8	ENSP00000220592	204	4060
4265	ENSG00000188636	protein_coding	RTL6	22	ENSP00000340434	204	4061
4266	ENSG00000083312	protein_coding	TNPO1	5	ENSP00000336712	204	4062
4267	ENSG00000082516	protein_coding	GEMIN5	5	ENSP00000285873	204	4063
4268	ENSG00000023608	protein_coding	SNAPC1	14	ENSP00000216294	204	4064
4269	ENSG00000187210	protein_coding	GCNT1	9	ENSP00000415454	204	4065
4270	ENSG00000141068	protein_coding	KSR1	17	ENSP00000381958	204	4066
4271	ENSG00000105270	protein_coding	CLIP3	19	ENSP00000353732	204	4067
4272	ENSG00000177731	protein_coding	FLII	17	ENSP00000324573	204	4068
4273	ENSG00000187531	protein_coding	SIRT7	17	ENSP00000329466	204	4069
4274	ENSG00000196584	protein_coding	XRCC2	7	ENSP00000352271	204	4070
4275	ENSG00000198846	protein_coding	TOX	8	ENSP00000354842	204	4071
4276	ENSG00000091436	protein_coding	MAP3K20	2	ENSP00000364361	204	4072
4277	ENSG00000164051	protein_coding	CCDC51	3	ENSP00000379047	204	4073
4278	ENSG00000184292	protein_coding	TACSTD2	1	ENSP00000360269	204	4074
4279	ENSG00000147144	protein_coding	CCDC120	X	ENSP00000474071	204	4075
4280	ENSG00000148925	protein_coding	BTBD10	11	ENSP00000431186	204	4076
4281	ENSG00000145354	protein_coding	CISD2	4	ENSP00000273986	204	4077
4282	ENSG00000159899	protein_coding	NPR2	9	ENSP00000341083	204	4078
4283	ENSG00000129493	protein_coding	HEATR5A	14	ENSP00000437968	204	4079
4284	ENSG00000100154	protein_coding	TTC28	22	ENSP00000381003	204	4080
4285	ENSG00000156265	protein_coding	MAP3K7CL	21	ENSP00000382828	204	4081
4286	ENSG00000105427	protein_coding	CNFN	19	ENSP00000222032	204	4082
4287	ENSG00000153560	protein_coding	UBP1	3	ENSP00000283629	204	4083
4288	ENSG00000107338	protein_coding	SHB	9	ENSP00000366936	204	4084
4289	ENSG00000198793	protein_coding	MTOR	1	ENSP00000354558	204	4085
4290	ENSG00000100395	protein_coding	L3MBTL2	22	ENSP00000216237	204	4086
4291	ENSG00000103064	protein_coding	SLC7A6	16	ENSP00000455064	204	4087
4292	ENSG00000154721	protein_coding	JAM2	21	ENSP00000383376	204	4088
4293	ENSG00000163166	protein_coding	IWS1	2	ENSP00000295321	204	4089
4294	ENSG00000135362	protein_coding	PRR5L	11	ENSP00000368144	204	4090
4295	ENSG00000088320	protein_coding	REM1	20	ENSP00000201979	204	4091
4296	ENSG00000128408	protein_coding	RIBC2	22	ENSP00000483356	204	4092
4297	ENSG00000088854	protein_coding	DNAAF9	20	ENSP00000252032	204	4093
4298	ENSG00000174851	protein_coding	YIF1A	11	ENSP00000366098	204	4094
4299	ENSG00000146938	protein_coding	NLGN4X	X	ENSP00000370485	204	4095
4300	ENSG00000013441	protein_coding	CLK1	2	ENSP00000394734	204	4096
4301	ENSG00000141452	protein_coding	RMC1	18	ENSP00000269221	204	4097
4302	ENSG00000105974	protein_coding	CAV1	7	ENSP00000339191	204	4098
4303	ENSG00000149090	protein_coding	PAMR1	11	ENSP00000482899	204	4099
4304	ENSG00000167994	protein_coding	RAB3IL1	11	ENSP00000378313	204	4100
4305	ENSG00000149633	protein_coding	KIAA1755	20	ENSP00000279024	204	4101
4306	ENSG00000106266	protein_coding	SNX8	7	ENSP00000222990	204	4102
4307	ENSG00000156983	protein_coding	BRPF1	3	ENSP00000373340	204	4103
4308	ENSG00000185359	protein_coding	HGS	17	ENSP00000331201	204	4104
4309	ENSG00000124882	protein_coding	EREG	4	ENSP00000244869	205	4104
4310	ENSG00000160767	protein_coding	ENTREP3	1	ENSP00000354958	205	4105
4311	ENSG00000122678	protein_coding	POLM	7	ENSP00000379174	205	4106
4312	ENSG00000162419	protein_coding	GMEB1	1	ENSP00000294409	205	4107
4313	ENSG00000185650	protein_coding	ZFP36L1	14	ENSP00000388402	205	4108
4314	ENSG00000117036	protein_coding	ETV3	1	ENSP00000357175	205	4109
4315	ENSG00000136628	protein_coding	EPRS1	1	ENSP00000355890	205	4110
4316	ENSG00000198780	protein_coding	FAM169A	5	ENSP00000373808	205	4111
4317	ENSG00000251322	protein_coding	SHANK3	22	NA	205	4112
4318	ENSG00000151490	protein_coding	PTPRO	12	ENSP00000281171	205	4113
4319	ENSG00000173166	protein_coding	RAPH1	2	ENSP00000316543	205	4114
4320	ENSG00000124422	protein_coding	USP22	17	ENSP00000261497	205	4115
4321	ENSG00000141252	protein_coding	VPS53	17	ENSP00000401435	205	4116
4322	ENSG00000102100	protein_coding	SLC35A2	X	ENSP00000416002	205	4117
4323	ENSG00000049541	protein_coding	RFC2	7	ENSP00000055077	205	4118
4324	ENSG00000088836	protein_coding	SLC4A11	20	ENSP00000369399	205	4119
4325	ENSG00000170545	protein_coding	SMAGP	12	ENSP00000475068	205	4120
4326	ENSG00000257365	protein_coding	FNTB	14	ENSP00000246166	205	4121
4327	ENSG00000175155	protein_coding	YPEL2	17	ENSP00000312272	205	4122
4328	ENSG00000109332	protein_coding	UBE2D3	4	ENSP00000349722	205	4123
4329	ENSG00000133195	protein_coding	SLC39A11	17	ENSP00000445829	205	4124
4330	ENSG00000269720	protein_coding	CCDC194	19	NA	205	4125
4331	ENSG00000145107	protein_coding	TM4SF19	3	ENSP00000273695	205	4126
4332	ENSG00000135387	protein_coding	CAPRIN1	11	ENSP00000340329	205	4127
4333	ENSG00000120211	protein_coding	INSL4	9	ENSP00000239316	205	4128
4334	ENSG00000055147	protein_coding	FAM114A2	5	ENSP00000341597	205	4129
4335	ENSG00000070366	protein_coding	SMG6	17	ENSP00000263073	205	4130
4336	ENSG00000005889	protein_coding	ZFX	X	ENSP00000368475	205	4131
4337	ENSG00000167723	protein_coding	TRPV3	17	ENSP00000301365	205	4132
4338	ENSG00000249437	protein_coding	NAIP	5	ENSP00000428657	205	4133
4339	ENSG00000121570	protein_coding	DPPA4	3	ENSP00000335306	205	4134
4340	ENSG00000143499	protein_coding	SMYD2	1	ENSP00000355924	205	4135
4341	ENSG00000204936	protein_coding	CD177	19	ENSP00000479536	205	4136
4342	ENSG00000139726	protein_coding	DENR	12	ENSP00000280557	205	4137
4343	ENSG00000153443	protein_coding	UBALD1	16	ENSP00000283474	205	4138
4344	ENSG00000158545	protein_coding	ZC3H18	16	ENSP00000416951	205	4139
4345	ENSG00000051108	protein_coding	HERPUD1	16	ENSP00000409555	205	4140
4346	ENSG00000135916	protein_coding	ITM2C	2	ENSP00000322730	205	4141
4347	ENSG00000178209	protein_coding	PLEC	8	ENSP00000323856	205	4142
4348	ENSG00000179222	protein_coding	MAGED1	X	ENSP00000364847	205	4143
4349	ENSG00000162931	protein_coding	TRIM17	1	ENSP00000355658	205	4144
4350	ENSG00000117425	protein_coding	PTCH2	1	ENSP00000361266	205	4145
4351	ENSG00000067221	protein_coding	STOML1	15	ENSP00000442478	205	4146
4352	ENSG00000040275	protein_coding	SPDL1	5	ENSP00000265295	205	4147
4353	ENSG00000185480	protein_coding	PARPBP	12	ENSP00000332915	205	4148
4354	ENSG00000171552	protein_coding	BCL2L1	20	ENSP00000302564	205	4149
4355	ENSG00000184261	protein_coding	KCNK12	2	ENSP00000327611	205	4150
4356	ENSG00000139190	protein_coding	VAMP1	12	ENSP00000379602	205	4151
4357	ENSG00000099860	protein_coding	GADD45B	19	ENSP00000215631	205	4152
4358	ENSG00000106089	protein_coding	STX1A	7	ENSP00000222812	205	4153
4359	ENSG00000179271	protein_coding	GADD45GIP1	19	ENSP00000323065	205	4154
4360	ENSG00000006744	protein_coding	ELAC2	17	ENSP00000337445	205	4155
4361	ENSG00000069849	protein_coding	ATP1B3	3	ENSP00000286371	205	4156
4362	ENSG00000101337	protein_coding	TM9SF4	20	ENSP00000381104	205	4157
4363	ENSG00000151893	protein_coding	CACUL1	10	ENSP00000358147	205	4158
4364	ENSG00000138772	protein_coding	ANXA3	4	ENSP00000264908	205	4159
4365	ENSG00000086991	protein_coding	NOX4	11	ENSP00000263317	205	4160
4366	ENSG00000125450	protein_coding	NUP85	17	ENSP00000245544	205	4161
4367	ENSG00000177363	protein_coding	LRRN4CL	11	ENSP00000325808	205	4162
4368	ENSG00000182054	protein_coding	IDH2	15	ENSP00000331897	205	4163
4369	ENSG00000187838	protein_coding	PLSCR3	17	ENSP00000438547	205	4164
4370	ENSG00000167778	protein_coding	SPRYD3	12	ENSP00000301463	205	4165
4371	ENSG00000125875	protein_coding	TBC1D20	20	ENSP00000346139	205	4166
4372	ENSG00000164604	protein_coding	GPR85	7	ENSP00000297146	205	4167
4373	ENSG00000161714	protein_coding	PLCD3	17	ENSP00000479636	205	4168
4374	ENSG00000163694	protein_coding	RBM47	4	ENSP00000371212	205	4169
4375	ENSG00000172738	protein_coding	TMEM217	6	ENSP00000338164	205	4170
4376	ENSG00000141279	protein_coding	NPEPPS	17	ENSP00000320324	205	4171
4377	ENSG00000124570	protein_coding	SERPINB6	6	ENSP00000484343	205	4172
4378	ENSG00000141378	protein_coding	PTRH2	17	ENSP00000464327	205	4173
4379	ENSG00000167264	protein_coding	DUS2	16	ENSP00000455229	205	4174
4380	ENSG00000164253	protein_coding	WDR41	5	ENSP00000296679	205	4175
4381	ENSG00000131470	protein_coding	PSMC3IP	17	ENSP00000377384	205	4176
4382	ENSG00000168214	protein_coding	RBPJ	4	ENSP00000345206	205	4177
4383	ENSG00000164330	protein_coding	EBF1	5	ENSP00000322898	205	4178
4384	ENSG00000120451	protein_coding	SNX19	11	ENSP00000265909	205	4179
4385	ENSG00000101577	protein_coding	LPIN2	18	ENSP00000261596	205	4180
4386	ENSG00000106244	protein_coding	PDAP1	7	ENSP00000222968	205	4181
4387	ENSG00000196187	protein_coding	TMEM63A	1	ENSP00000355800	205	4182
4388	ENSG00000214050	protein_coding	FBXO16	8	ENSP00000369604	205	4183
4389	ENSG00000109321	protein_coding	AREG	4	ENSP00000379097	205	4184
4390	ENSG00000149212	protein_coding	SESN3	11	ENSP00000441927	205	4185
4391	ENSG00000087365	protein_coding	SF3B2	11	ENSP00000318861	205	4186
4392	ENSG00000138835	protein_coding	RGS3	9	ENSP00000363255	205	4187
4393	ENSG00000135452	protein_coding	TSPAN31	12	ENSP00000257910	205	4188
4394	ENSG00000241322	protein_coding	FBXW10B	17	ENSP00000379242	205	4189
4395	ENSG00000163719	protein_coding	MTMR14	3	ENSP00000296003	205	4190
4396	ENSG00000167325	protein_coding	RRM1	11	ENSP00000300738	205	4191
4397	ENSG00000105438	protein_coding	KDELR1	19	ENSP00000329471	205	4192
4398	ENSG00000139131	protein_coding	YARS2	12	ENSP00000320658	205	4193
4399	ENSG00000134987	protein_coding	WDR36	5	ENSP00000423067	205	4194
4400	ENSG00000131652	protein_coding	THOC6	16	ENSP00000326531	205	4195
4401	ENSG00000139668	protein_coding	WDFY2	13	ENSP00000298125	205	4196
4402	ENSG00000172667	protein_coding	ZMAT3	3	ENSP00000311221	205	4197
4403	ENSG00000090661	protein_coding	CERS4	19	ENSP00000251363	205	4198
4404	ENSG00000164062	protein_coding	APEH	3	ENSP00000296456	205	4199
4405	ENSG00000104918	protein_coding	RETN	19	ENSP00000221515	206	4199
4406	ENSG00000142794	protein_coding	NBPF3	1	ENSP00000316782	206	4200
4407	ENSG00000156136	protein_coding	DCK	4	ENSP00000286648	206	4201
4408	ENSG00000159842	protein_coding	ABR	17	ENSP00000303909	206	4202
4409	ENSG00000145703	protein_coding	IQGAP2	5	ENSP00000274364	206	4203
4410	ENSG00000119185	protein_coding	ITGB1BP1	2	ENSP00000353850	206	4204
4411	ENSG00000111886	protein_coding	GABRR2	6	ENSP00000386029	206	4205
4412	ENSG00000136383	protein_coding	ALPK3	15	ENSP00000258888	206	4206
4413	ENSG00000075340	protein_coding	ADD2	2	ENSP00000264436	206	4207
4414	ENSG00000137962	protein_coding	ARHGAP29	1	ENSP00000260526	206	4208
4415	ENSG00000168385	protein_coding	SEPTIN2	2	ENSP00000479861	206	4209
4416	ENSG00000088756	protein_coding	ARHGAP28	18	ENSP00000392660	206	4210
4417	ENSG00000277443	protein_coding	MARCKS	6	ENSP00000478061	206	4211
4418	ENSG00000100083	protein_coding	GGA1	22	ENSP00000341344	206	4212
4419	ENSG00000099901	protein_coding	RANBP1	22	ENSP00000401564	206	4213
4420	ENSG00000121743	protein_coding	GJA3	13	ENSP00000241125	206	4214
4421	ENSG00000165097	protein_coding	KDM1B	6	ENSP00000297792	206	4215
4422	ENSG00000196371	protein_coding	FUT4	11	ENSP00000351602	206	4216
4423	ENSG00000114904	protein_coding	NEK4	3	ENSP00000233027	206	4217
4424	ENSG00000124249	protein_coding	KCNK15	20	ENSP00000361952	206	4218
4425	ENSG00000114019	protein_coding	AMOTL2	3	ENSP00000424765	206	4219
4426	ENSG00000135378	protein_coding	PRRG4	11	ENSP00000257836	206	4220
4427	ENSG00000094755	protein_coding	GABRP	5	ENSP00000430100	206	4221
4428	ENSG00000133026	protein_coding	MYH10	17	ENSP00000353590	206	4222
4429	ENSG00000148798	protein_coding	INA	10	ENSP00000358865	206	4223
4430	ENSG00000141582	protein_coding	CBX4	17	ENSP00000269397	206	4224
4431	ENSG00000130021	protein_coding	PUDP	X	ENSP00000396452	206	4225
4432	ENSG00000048471	protein_coding	SNX29	16	ENSP00000456480	206	4226
4433	ENSG00000171421	protein_coding	MRPL36	5	ENSP00000423399	206	4227
4434	ENSG00000164916	protein_coding	FOXK1	7	ENSP00000328720	206	4228
4435	ENSG00000170515	protein_coding	PA2G4	12	ENSP00000302886	206	4229
4436	ENSG00000063601	protein_coding	MTMR1	X	ENSP00000359417	206	4230
4437	ENSG00000139505	protein_coding	MTMR6	13	ENSP00000371221	206	4231
4438	ENSG00000157303	protein_coding	SUSD3	9	ENSP00000364621	206	4232
4439	ENSG00000187912	protein_coding	CLEC17A	19	ENSP00000393719	206	4233
4440	ENSG00000133313	protein_coding	CNDP2	18	ENSP00000325548	206	4234
4441	ENSG00000176973	protein_coding	FAM89B	11	ENSP00000431459	206	4235
4442	ENSG00000136738	protein_coding	STAM	10	ENSP00000366746	206	4236
4443	ENSG00000163249	protein_coding	CCNYL1	2	ENSP00000342344	206	4237
4444	ENSG00000119661	protein_coding	DNAL1	14	ENSP00000452037	206	4238
4445	ENSG00000167191	protein_coding	GPRC5B	16	ENSP00000300571	206	4239
4446	ENSG00000076944	protein_coding	STXBP2	19	ENSP00000413606	206	4240
4447	ENSG00000111716	protein_coding	LDHB	12	ENSP00000379386	206	4241
4448	ENSG00000129351	protein_coding	ILF3	19	ENSP00000404121	206	4242
4449	ENSG00000048162	protein_coding	NOP16	5	ENSP00000480832	206	4243
4450	ENSG00000100147	protein_coding	CCDC134	22	ENSP00000255784	206	4244
4451	ENSG00000168056	protein_coding	LTBP3	11	ENSP00000301873	206	4245
4452	ENSG00000129521	protein_coding	EGLN3	14	ENSP00000250457	206	4246
4453	ENSG00000104321	protein_coding	TRPA1	8	ENSP00000262209	206	4247
4454	ENSG00000006607	protein_coding	FARP2	2	ENSP00000264042	206	4248
4455	ENSG00000005961	protein_coding	ITGA2B	17	ENSP00000262407	206	4249
4456	ENSG00000183621	protein_coding	ZNF438	10	ENSP00000412363	206	4250
